"","ES_ID","Paper_ID","Study_ID","Cohort_ID","Cohort_ID_Control","Shared_Control_Code","Title","Journal","Year","Rodent_Type","Rodent_Strain","Exposure_Type","F0_Parent_Exposed","Treatment_Diet_Code","Treatment_Diet_Notes","Treatment_Diet_Prot_pww","Treatment_Diet_Carb_pww","Treatment_Diet_Fat_pww","Treatment_Diet_Energy_kcal_g","Treatment_Diet_Prot_pE","Treatment_Diet_Carb_pE","Treatment_Diet_Fat_pE","Treatment_Diet_PC_ratio","Treatment_Diet_PNP_ratio","Treatment_Start_F0","Treatment_End_F0","Treatment_Duration_F0","Treatment_Duration_F0_Notes","Offspring_Generation","Offspring_Sex","Lineage_HFD","Age_at_Measurement_Days","Diet_at_Measurement","Trait","Trait_Info","Unit_of_Measurement","Mean_Control","SD_Control","SEM_Control","Sample_Size_n_Control","Estimated_or_Exact_Sample_Control","Mean_Treatment","SD_Treatment","SEM_Treatment","Sample_Size_n_Treatment","Estimated_or_Exact_Sample_Treatment","Data_Source","Group_Label_Paper","Notes","lnRR","VlnRR","lnCVR","VlnCVR"
"304","ES_304","Park2018","Park_Lindroth_Park","Park2018mfmf","Park2018mfmf_1",1,"Diet-induced obesity leads to metabolic dysregulation in offspring via endoplasmic reticulum stress in a sex-specific manner","International Journal of Obesity",2018,"Mouse","C57BL/6","One-off","Male","HF_DYB_SKorea","high-fat, Doo Yeol Biotech, Seoul, South Korea; Park et al. 2018; HFD Doo Yeol Biotech, Seoul, South Korea",23,41,27,4.95,19,32,49,0.560975609756098,0.338235294117647,-140,0,140,"20 weeks before mating","F2","Female","m-fm-f",189,"Standard","Body_Weight","None","g",28.90909,3.085556889,1.0909091,8,"Estimate",27.55,1.93,0.68,8,"Estimate","Fig2d","F2 female to CD (Control) F2 female to HFD (treatment)",NA,-0.0481535429363413,0.00203744760086783,-0.421058610286263,0.144894590458011
"305","ES_305","Park2018","Park_Lindroth_Park","Park2018mfmf","Park2018mfmf_1",1,"Diet-induced obesity leads to metabolic dysregulation in offspring via endoplasmic reticulum stress in a sex-specific manner","International Journal of Obesity",2018,"Mouse","C57BL/6","One-off","Male","HF_DYB_SKorea","high-fat, Doo Yeol Biotech, Seoul, South Korea; Park et al. 2018; HFD Doo Yeol Biotech, Seoul, South Korea",23,41,27,4.95,19,32,49,0.560975609756098,0.338235294117647,-140,0,140,"20 weeks before mating","F2","Female","m-fm-f",189,"Standard","Insulin_FI","FI","ng/ml",0.675925926,0.23570226,0.083333333,8,"Estimate",0.62037037,0.23570226,0.083333333,8,"Estimate","Fig 2","F2 female to CD (Control) F2 female to HFD (treatment)",NA,-0.0857668224640291,0.0332439576037842,0.0857668224640291,0.176101100460927
"306","ES_306","Park2018","Park_Lindroth_Park","Park2018mfmf","Park2018mfmf_1",1,"Diet-induced obesity leads to metabolic dysregulation in offspring via endoplasmic reticulum stress in a sex-specific manner","International Journal of Obesity",2018,"Mouse","C57BL/6","One-off","Male","HF_DYB_SKorea","high-fat, Doo Yeol Biotech, Seoul, South Korea; Park et al. 2018; HFD Doo Yeol Biotech, Seoul, South Korea",23,41,27,4.95,19,32,49,0.560975609756098,0.338235294117647,-140,0,140,"20 weeks before mating","F2","Female","m-fm-f",189,"Standard","Triglycerides","Hepatic Triglyceride","mg/g",41.45,7.44,2.63,8,"Estimate",53.29,3.72,1.32,8,"Estimate","Fig2","F2 female to CD (Control) F2 female to HFD (treatment)",NA,0.251260814727387,0.00463635576635606,-0.944407995287332,0.147493498623499
"307","ES_307","Park2018","Park_Lindroth_Park","Park2018mfmm","Park2018mfmm_2",2,"Diet-induced obesity leads to metabolic dysregulation in offspring via endoplasmic reticulum stress in a sex-specific manner","International Journal of Obesity",2018,"Mouse","C57BL/6","One-off","Male","HF_DYB_SKorea","high-fat, Doo Yeol Biotech, Seoul, South Korea; Park et al. 2018; HFD Doo Yeol Biotech, Seoul, South Korea",23,41,27,4.95,19,32,49,0.560975609756098,0.338235294117647,-140,0,140,"20 weeks before mating","F2","Male","m-fm-m",35,"Standard","Body_Weight","None","g",20.22251008,2.28227109,0.806904682,8,"Estimate",20.36,3.04,1.08,8,"Estimate","Fig 2a","F2 male to CD (Control) F2 male to HFD (treatment)",NA,0.00677584731778411,0.0043788879399389,0.27991062879928,0.147236030797082
"308","ES_308","Park2018","Park_Lindroth_Park","Park2018mfmm","Park2018mfmm_2",2,"Diet-induced obesity leads to metabolic dysregulation in offspring via endoplasmic reticulum stress in a sex-specific manner","International Journal of Obesity",2018,"Mouse","C57BL/6","One-off","Male","HF_DYB_SKorea","high-fat, Doo Yeol Biotech, Seoul, South Korea; Park et al. 2018; HFD Doo Yeol Biotech, Seoul, South Korea",23,41,27,4.95,19,32,49,0.560975609756098,0.338235294117647,-140,0,140,"20 weeks before mating","F2","Male","m-fm-m",189,"Standard","Body_Weight","None","g",39.52756,4.454215804,1.5748031,8,"Estimate",38.27,1.78,0.63,8,"Estimate","Fig 2a","F2 male to CD (Control) F2 male to HFD (treatment)",NA,-0.0323318506939549,0.00185769265774943,-0.884905804392263,0.144714835514892
"309","ES_309","Park2018","Park_Lindroth_Park","Park2018mfmm","Park2018mfmm_2",2,"Diet-induced obesity leads to metabolic dysregulation in offspring via endoplasmic reticulum stress in a sex-specific manner","International Journal of Obesity",2018,"Mouse","C57BL/6","One-off","Male","HF_DYB_SKorea","high-fat, Doo Yeol Biotech, Seoul, South Korea; Park et al. 2018; HFD Doo Yeol Biotech, Seoul, South Korea",23,41,27,4.95,19,32,49,0.560975609756098,0.338235294117647,-140,0,140,"20 weeks before mating","F2","Male","m-fm-m",189,"Standard","Insulin_FI","FI","ng/ml",1,0.733295921,0.259259259,8,"Estimate",1.018518519,0.18332398,0.064814815,8,"Estimate","Fig 2","F2 male to CD (Control) F2 male to HFD (treatment)",NA,0.0183491391409237,0.0712649502288449,-1.40464350162452,0.214122093085988
"310","ES_310","Park2018","Park_Lindroth_Park","Park2018mfmm","Park2018mfmm_2",2,"Diet-induced obesity leads to metabolic dysregulation in offspring via endoplasmic reticulum stress in a sex-specific manner","International Journal of Obesity",2018,"Mouse","C57BL/6","One-off","Male","HF_DYB_SKorea","high-fat, Doo Yeol Biotech, Seoul, South Korea; Park et al. 2018; HFD Doo Yeol Biotech, Seoul, South Korea",23,41,27,4.95,19,32,49,0.560975609756098,0.338235294117647,-140,0,140,"20 weeks before mating","F2","Male","m-fm-m",189,"Standard","Triglycerides","Hepatic Triglyceride","mg/g",64.47,18.61,6.58,8,"Estimate",78.29,11.16,3.95,8,"Estimate","Fig2","F2 male to CD (Control) F2 male to HFD (treatment)",NA,0.194219881597294,0.0129556287621768,-0.705582995298288,0.15581277161932
"311","ES_311","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmf","Sarker2018fmf_3",3,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Female","f-m-f",91,"Standard","Adiposity","Total Fat","g",2.51633986928105,1.60097368809358,0.65359477124183,6,"Exact",4.15032679738563,2.40146053214038,0.980392156862747,6,"Exact","Supp Fig6","fCTR (Control), fHFD (Treatment)",NA,0.500381664604908,0.123265114130161,-0.0949165564967395,0.323265114130161
"312","ES_312","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmf","Sarker2018fmf_3",3,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Female","f-m-f",91,"Standard","Adiposity","Subcutaneous Fat Weight","g",1.66666666666667,0.960584212856149,0.392156862745098,6,"Exact",2.64705882352942,1.44087631928422,0.588235294117647,6,"Exact","Supp Fig6","fCTR (Control), fHFD (Treatment)",NA,0.462623521948114,0.10474603784869,-0.0571584138399523,0.30474603784869
"313","ES_313","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmf","Sarker2018fmf_3",3,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Female","f-m-f",91,"Standard","Adiposity","Visceral Fat Depot","g",0.751633986928112,0.64038947523743,0.261437908496731,6,"Exact",1.40522875816994,0.960584212856147,0.392156862745098,6,"Exact","Supp Fig6","fCTR (Control), fHFD (Treatment)",NA,0.625705899764407,0.198862921867536,-0.22024079165624,0.398862921867536
"314","ES_314","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmf","Sarker2018fmf_3",3,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Female","f-m-f",28,"Standard","Body_Weight","None","g",14.615,2.093036072,0.37,32,"Exact",15.94,1.33,0.23,34,"Exact","Fig 4","fCTR (Control), fHFD (Treatment)",NA,0.0867832747988597,0.000845684159335905,-0.541197527578591,0.0321262315689156
"315","ES_315","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmf","Sarker2018fmf_3",3,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Female","f-m-f",91,"Standard","Body_Weight","None","g",23.774,1.58391919,0.28,32,"Exact",25.55,1.4,0.24,34,"Exact","Fig 4","fCTR (Control), fHFD (Treatment)","Have contacted Sarker regarding SD/SE, will be getting values for those next week",0.0720447700912809,0.000227018249072522,-0.196452326253329,0.0315075656586522
"316","ES_316","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmf","Sarker2018fmf_3",3,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Female","f-m-f",98,"Standard","Insulin_FI","FI","ng/ml",0.646153846,0.452213491,0.184615385,6,"Exact",1.323076923,0.678320236,0.276923077,6,"Exact","Fig 4","fCTR (Control), fHFD (Treatment)",NA,0.716677678150095,0.125440116548061,-0.311212570779046,0.325440116548061
"317","ES_317","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmf","Sarker2018fmf_3",3,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Female","f-m-f",98,"Standard","Insulin_TT","ITT","mmol/L",269.1477273,82.9243407,29.31818182,8,"Exact",299.6590909,63.63961031,22.5,8,"Exact","Fig 4","fCTR (Control), fHFD (Treatment)",NA,0.107385063857813,0.017503485965336,-0.372077618000846,0.160360628822479
"318","ES_318","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmf","Sarker2018fmf_3",3,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Female","f-m-f",91,"Standard","Triglycerides","Plasma Triglyceride","mg/dl",48.87,18.49,7.55,6,"Exact",61.19,29.2,11.92,6,"Exact","Supp","fCTR (Control), fHFD (Treatment)",NA,0.224820066192386,0.0618118618385268,0.232118597682817,0.261811861838527
"319","ES_319","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmm","Sarker2018fmm_1",1,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Male","f-m-m",91,"Standard","Adiposity","Total Fat","g",8.0718954248366,3.0418500073778,1.24183006535948,6,"Exact",10.0326797385621,1.92116842571229,0.784313725490193,6,"Exact","Supp Fig6","mCTR (Control), mHFD (Treatment)",NA,0.217459410959221,0.0297801097319883,-0.676991740337664,0.229780109731988
"320","ES_320","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmm","Sarker2018fmm_1",1,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Male","f-m-m",91,"Standard","Adiposity","Subcutaneous Fat Weight","g",5.00000000000001,1.92116842571229,0.784313725490195,6,"Exact",5.65359477124183,1.28077895047487,0.522875816993466,6,"Exact","Supp Fig6","mCTR (Control), mHFD (Treatment)",NA,0.122853673105341,0.0331594975981152,-0.528318781213498,0.233159497598115
"321","ES_321","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmm","Sarker2018fmm_1",1,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Male","f-m-m",91,"Standard","Adiposity","Visceral Fat Depot","g",2.90849673202615,1.44087631928422,0.588235294117646,6,"Exact",3.95424836601308,1.44087631928422,0.588235294117646,6,"Exact","Supp Fig6","mCTR (Control), mHFD (Treatment)",NA,0.307154175864601,0.0630335622257632,-0.307154175864601,0.263033562225763
"322","ES_322","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmm","Sarker2018fmm_1",1,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Male","f-m-m",28,"Standard","Body_Weight","None","g",18.494,2.979127389,0.43,48,"Exact",19.67,2.3,0.32,52,"Exact","Fig 4","mCTR (Control), mHFD (Treatment)",NA,0.0616482772455209,0.000803531057460776,-0.321203965767347,0.0212457504984286
"323","ES_323","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmm","Sarker2018fmm_1",1,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Male","f-m-m",91,"Standard","Body_Weight","None","g",29.941,4.191562954,0.605,48,"Exact",32.93,1.98,0.27,52,"Exact","Fig 4","mCTR (Control), mHFD (Treatment)",NA,0.0951553178209621,0.000477824253308169,-0.845966533845329,0.020920043694276
"324","ES_324","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmm","Sarker2018fmm_1",1,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Male","f-m-m",98,"Standard","Insulin_FI","FI","ng/ml",4.461538462,2.939387691,1.2,6,"Exact",7.046153846,1.507378303,0.615384615,6,"Exact","Fig 4","mCTR (Control), mHFD (Treatment)",NA,0.456988261008383,0.0799700690416297,-1.12481763363507,0.27997006904163
"325","ES_325","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmm","Sarker2018fmm_1",1,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Male","f-m-m",98,"Standard","Insulin_TT","ITT","mmol/L",445.7386364,133.546758,47.21590909,8,"Exact",639.0340909,234.3094743,82.84090909,8,"Exact","Fig 4","mCTR (Control), mHFD (Treatment)",NA,0.360225040141082,0.0280257233722358,0.201966077465762,0.170882866229379
"326","ES_326","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmm","Sarker2018fmm_1",1,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F2","Male","f-m-m",91,"Standard","Triglycerides","Plasma Triglyceride","mg/dl",84.64,22.39,9.14,6,"Exact",110.46,27.25,11.13,6,"Exact","Supp","mCTR (Control), mHFD (Treatment)",NA,0.266246496363052,0.0218059980110123,-0.0698074058644624,0.221805998011012
"327","ES_327","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmf","Sarker2018fmmf_4",4,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Female","f-m-m-f",91,"Standard","Adiposity","Total Fat","g",11.3194444444444,6.46393126567782,2.63888888888889,6,"Exact",8.68055555555555,4.42268981335852,1.80555555555556,6,"Exact","Supp Fig6","fCTR (Control), fHFD (Treatment)",NA,-0.265436463504458,0.0976130534081076,-0.114053158200443,0.297613053408108
"328","ES_328","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmf","Sarker2018fmmf_4",4,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Female","f-m-m-f",91,"Standard","Adiposity","Subcutaneous Fat Weight","g",6.875,4.08248290463863,1.66666666666667,6,"Exact",5.41666666666666,2.55155181539915,1.04166666666667,6,"Exact","Supp Fig6","fCTR (Control), fHFD (Treatment)",NA,-0.238411023445,0.0957517618356782,-0.231592605800734,0.295751761835678
"329","ES_329","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmf","Sarker2018fmmf_4",4,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Female","f-m-m-f",91,"Standard","Adiposity","Visceral Fat Depot","g",4.30555555555555,3.06186217847898,1.25,6,"Exact",3.26388888888889,2.04124145231931,0.833333333333331,6,"Exact","Supp Fig6","fCTR (Control), fHFD (Treatment)",NA,-0.276986783335031,0.149475068645957,-0.128478324773138,0.349475068645957
"330","ES_330","Sarker2018","Sarker_Peleg-Raibstein","Sarker2018fmmf","Sarker2018fmmf_4",4,"Transgenerational transmission of hedonic behaviors and metabolic phenotypes induced by maternal overnutrition","Translational Psychiatry",2018,"Mouse","C57BL/6","One-off","Female","KlibaNafag2127","Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude pro- tein, dry matter 92%, crude fat 35%, 23.2% NFE; Sarker et al. 2018; ""Kliba-Nafag 2127, Kaiseraugst, Switzerland; 60% energy from fat; major nutrients: 23.9% crude protein, dry matter 92%, crude fat 35%, 23.2% NFE""",23.9,41,35,5.68,14,26,60,0.582926829268293,0.314473684210526,-21,42,63,"3 weeks before mating, 9 weeks total","F3","Female","f-m-m-f",28,"Standard","Body_Weight","None","g",16.097,2.052710403,0.459,20,"Exact",16.1,1.51,0.3,26,"Exact","Fig 4","fCTR (Control), fHFD (Treatment)",NA,0.000186352766324851,0.0011514050012896,-0.313553559100603,0.0474671944749738
