Trait,Trait_Info,Paper_ID,Cohort_ID,Rodent_type,Strain,Shared_Control,F0_Parent_Exposed,Lineage_HFD,Exposure_Type,F2_Diet_at_measurement,Age_Days,Sex,Generation,Mean_Control,SD_Control,SEM_Control,Sample_Size_n_Control,Estimated_or_Exact_sample_control.,Mean_Treatment,SD_Treatment,SEM_Treatment,Sample_Size_n_Treatment,Estimated_or_Exact_sample_treatment..,Source,Group_Label_Paper,yi,vi
Adiposity,Total Fat,Sarker2018,Sarker2018fmm,Mouse,C57BL/6,1,Female,f-m-m,One off,Standard,91,Male,F2,8.071895425,3.041850007,1.241830065,6,Exact,10.03267974,1.921168426,0.784313725,6,Exact,Supp Fig6,"mCTR (Control), mHFD (Treatment)",0.217459411,0.02978011
Adiposity,Subcutaneous Fat Weight,Sarker2018,Sarker2018fmm,Mouse,C57BL/6,1,Female,f-m-m,One off,Standard,91,Male,F2,5,1.921168426,0.784313725,6,Exact,5.653594771,1.28077895,0.522875817,6,Exact,Supp Fig6,"mCTR (Control), mHFD (Treatment)",0.122853673,0.033159498
Adiposity,Visceral Fat Depot,Sarker2018,Sarker2018fmm,Mouse,C57BL/6,1,Female,f-m-m,One off,Standard,91,Male,F2,2.908496732,1.440876319,0.588235294,6,Exact,3.954248366,1.440876319,0.588235294,6,Exact,Supp Fig6,"mCTR (Control), mHFD (Treatment)",0.307154176,0.063033562
Adiposity,Total Fat,Sarker2018,Sarker2018fmmm,Mouse,C57BL/6,2,Female,f-m-m-m,One off,Standard,91,Male,F3,7.708333333,5.273207085,2.152777778,6,Exact,15.34722222,2.551551815,1.041666667,6,Exact,Supp Fig6,"mCTR (Control), mHFD (Treatment)",0.6886325,0.082603701
Adiposity,Subcutaneous Fat Weight,Sarker2018,Sarker2018fmmm,Mouse,C57BL/6,2,Female,f-m-m-m,One off,Standard,91,Male,F3,4.861111111,3.402069087,1.388888889,6,Exact,9.513888889,2.211344907,0.902777778,6,Exact,Supp Fig6,"mCTR (Control), mHFD (Treatment)",0.671485684,0.090636862
Adiposity,Visceral Fat Depot,Sarker2018,Sarker2018fmmm,Mouse,C57BL/6,2,Female,f-m-m-m,One off,Standard,91,Male,F3,2.847222222,2.211344907,0.902777778,6,Exact,5.763888889,0.510310363,0.208333333,6,Exact,Supp Fig6,"mCTR (Control), mHFD (Treatment)",0.705268541,0.101841826
Adiposity,Total Fat,Sarker2018,Sarker2018fmf,Mouse,C57BL/6,3,Female,f-m-f,One off,Standard,91,Female,F2,2.516339869,1.600973688,0.653594771,6,Exact,4.150326797,2.401460532,0.980392157,6,Exact,Supp Fig6,"fCTR (Control), fHFD (Treatment)",0.500381665,0.123265114
Adiposity,Subcutaneous Fat Weight,Sarker2018,Sarker2018fmf,Mouse,C57BL/6,3,Female,f-m-f,One off,Standard,91,Female,F2,1.666666667,0.960584213,0.392156863,6,Exact,2.647058824,1.440876319,0.588235294,6,Exact,Supp Fig6,"fCTR (Control), fHFD (Treatment)",0.462623522,0.104746038
Adiposity,Visceral Fat Depot,Sarker2018,Sarker2018fmf,Mouse,C57BL/6,3,Female,f-m-f,One off,Standard,91,Female,F2,0.751633987,0.640389475,0.261437908,6,Exact,1.405228758,0.960584213,0.392156863,6,Exact,Supp Fig6,"fCTR (Control), fHFD (Treatment)",0.6257059,0.198862922
Adiposity,Total Fat,Sarker2018,Sarker2018fmmf,Mouse,C57BL/6,4,Female,f-m-m-f,One off,Standard,91,Female,F3,11.31944444,6.463931266,2.638888889,6,Exact,8.680555556,4.422689813,1.805555556,6,Exact,Supp Fig6,"fCTR (Control), fHFD (Treatment)",-0.265436463,0.097613053
Adiposity,Subcutaneous Fat Weight,Sarker2018,Sarker2018fmmf,Mouse,C57BL/6,4,Female,f-m-m-f,One off,Standard,91,Female,F3,6.875,4.082482905,1.666666667,6,Exact,5.416666667,2.551551815,1.041666667,6,Exact,Supp Fig6,"fCTR (Control), fHFD (Treatment)",-0.238411023,0.095751762
Adiposity,Visceral Fat Depot,Sarker2018,Sarker2018fmmf,Mouse,C57BL/6,4,Female,f-m-m-f,One off,Standard,91,Female,F3,4.305555556,3.061862178,1.25,6,Exact,3.263888889,2.041241452,0.833333333,6,Exact,Supp Fig6,"fCTR (Control), fHFD (Treatment)",-0.276986783,0.149475069
Adiposity,Body Fat Mass,Tait2015,Tait2015ffmF2,Rat,Wistar,1,Female,f-f-m,Multigenerational,HFD,115,Male,F2,150,44.95513311,15.89403974,8,Exact,263.2450331,91.78339676,32.45033113,8,Exact,Fig 3,R(Control) HF(Treatment) - F2,0.562449989,0.026423179
Adiposity,Body Fat Mass,Tait2015,Tait2015ffmF3,Rat,Wistar,2,Female,f-f-m,Multigenerational,HFD,115,Male,F3,135.4304636,35.58948038,12.58278146,8,Exact,241.3907285,71.17896076,25.16556291,8,Exact,Fig 3,R(Control) HF(Treatment) - F3,0.577958576,0.019500745
Adiposity,Body Fat Mass,Tait2015,Tait2015fffF2,Rat,Wistar,3,Female,f-f-f,Multigenerational,HFD,115,Female,F2,80.65217391,10.45288285,3.695652174,8,Exact,120.6521739,31.35864856,11.08695652,8,Exact,Fig 3,R(Control) HF(Treatment) - F2,0.402766051,0.010543785
Adiposity,Body Fat Mass,Tait2015,Tait2015fffF3,Rat,Wistar,4,Female,f-f-f,Multigenerational,HFD,115,Female,F3,66.52173913,23.98014301,8.47826087,8,Exact,108.2608696,22.75039209,8.043478261,8,Exact,Fig 3,R(Control) HF(Treatment) - F3,0.487014975,0.021763825
Adiposity,Epididymal Fat Weight,Winther2019,Winther2019ffm,Rat,SD,1,Female,f-f-m,One off,Standard,196,Male,F2,8,5.059644256,1.6,10,Exact,6.9,5.059644256,1.6,10,Exact,NA,CON-CON (Control) HFD-CON (Treatment),-0.14792013,0.093770216
Adiposity,Epididymal Fat Weight,Winther2019,Winther2019fff,Rat,SD,2,Female,f-f-f,One off,Standard,196,Female,F2,6.1,6.008327554,1.9,10,Exact,5.7,5.059644256,1.6,10,Exact,NA,CON-CON (Control) HFD-CON (Treatment),-0.067822596,0.175810406
Adiposity,White Adipose Tissue,Adedeji2019,Adedeji2019,Rat,Wistar,1,Female,f-fm-m,Multigenerational,HFD,84,Male,F2,9.72,4.83,1.53,10,Exact,37.64,9.66,3.06,10,Exact,NA,"Control(Control), HFD(Treatment)",1.353881696,0.031278816
Adiposity,Epididymal Fat Weight,Adedeji2019,Adedeji2019,Rat,Wistar,1,Female,f-fm-m,Multigenerational,HFD,84,Male,F2,4.65,0.84,0.27,10,Exact,9.64,2.44,0.77,10,Exact,NA,"Control(Control), HFD(Treatment)",0.729053889,0.009669838
Adiposity,Subcutaneous Fat Weight,Adedeji2019,Adedeji2019,Rat,Wistar,1,Female,f-fm-m,Multigenerational,HFD,84,Male,F2,2.85,2.57,0.81,10,Exact,9.36,2.14,0.68,10,Exact,NA,"Control(Control), HFD(Treatment)",1.189126296,0.086543378
Adiposity,Retriperitoneal Fat Weight,Adedeji2019,Adedeji2019,Rat,Wistar,1,Female,f-fm-m,Multigenerational,HFD,84,Male,F2,3.24,2.52,0.8,10,Exact,15.37,3.87,1.22,10,Exact,NA,"Control(Control), HFD(Treatment)",1.556844228,0.066833607
Leptin,Serum,Barbosa2016,Barbosa2016mfmfM,Rat,SD,1,Male,m-fm-f,Multigenerational,HFD,84,Female,F2,10.4,3.968626967,1.5,7,Estimate,13.1,4.233202098,1.6,7,Estimate,Supp,"GpatCD-CD(Control), GpatHF-HF(Treatment)",0.230806424,0.03572006
Leptin,Serum,Barbosa2016,Barbosa2016mmfO,Rat,SD,1,Male,m-m-f,One off,Standard,84,Female,F2,10.4,3.968626967,1.5,7,Estimate,6.7,2.645751311,1,7,Estimate,Supp,"GpatCD-CD(Control), GpatHF-CD(Treatment)",-0.43969828,0.043079191
Leptin,Serum,Barbosa2016,Barbosa2016mfmfM,Rat,SD,2,Male,m-fm-m,Multigenerational,HFD,84,Male,F2,8.8,2.645751311,1,18,Estimate,16.3,6.363961031,1.5,18,Estimate,Supp,"GpatCD-CD(Control), GpatHF-HF(Treatment)",0.616413386,0.013490325
Leptin,Serum,Barbosa2016,Barbosa2016mmfO,Rat,SD,2,Male,m-m-m,One off,Standard,84,Male,F2,8.80001,2.645751311,1,18,Estimate,8.8,5.091168825,1.2,18,Estimate,Supp,"GpatCD-CD(Control), GpatHF-CD(Treatment)",-1.14E-06,0.023616839
Leptin,Serum,Ding2014,Li2012b,Mouse,C57BL/6,1,Female,f-f-f,Multigenerational,NA,270,Female,F2,2.39,3.87,1.29,9,Estimate,107.85,17.67,5.89,9,Estimate,Fig2b,"NC F2(Control), HF F2 (Treatment)",3.809448007,0.294311501
Leptin,Plasma,Graus-Nunes2015,Graus-Nunes2015,Mouse,C57BL/6,1,Female,f-f-m,One off,Standard,90,Male,F2,0.647,0.067082039,0.03,5,Exact,0.83,0.089442719,0.04,5,Exact,Table 2,F2SC (Control) F2HF (Treatment),0.249079406,0.004472521
Leptin,Serum,Li2012,Li2012a,Mouse,C57BL/6,1,Female,f-f-fm,Multigenerational,HFD,90,Male,F2,1.19,1.2,0.02236068,9,Estimate,63.8,3.8,1.266666667,9,Estimate,Table 1,NCF2 (Control) HFF2(Treatment),3.981799883,0.113380541
Leptin,Serum,Masuyama2015,Masuyama2015a,Mouse,ICR,1,Female,f-f-f,Multigenerational,Standard,84,Female,F2,0.229896907,0.107137163,0.030927835,12,Exact,0.54742268,0.278556625,0.080412371,12,Exact,Fig 4C,D (Control throughout) A (Treatment),0.86759025,0.039675544
Leptin,Serum,Masuyama2015,Masuyama2015a,Mouse,ICR,2,Female,f-f-f,Multigenerational,Standard,168,Female,F2,0.209278351,0.078567253,0.022680412,12,Exact,0.565979381,0.249986714,0.072164948,12,Exact,Fig 4C,D (Control throughout) A (Treatment),0.994892462,0.028002418
Leptin,Serum,Masuyama2015,Masuyama2015b,Mouse,ICR,1,Female,f-f-f,One off,Standard,84,Female,F2,0.229896907,0.107137163,0.030927835,12,Exact,0.310309278,0.135707074,0.039175258,12,Exact,Fig 4C,D (Control) and B (Treatment),0.299938493,0.034036106
Leptin,Serum,Masuyama2015,Masuyama2015b,Mouse,ICR,2,Female,f-f-f,One off,Standard,168,Female,F2,0.209278351,0.078567253,0.022680412,12,Exact,0.330927835,0.135707074,0.039175258,12,Exact,Fig 4C,D (Control) and B (Treatment),0.458235144,0.025758846
Leptin,Serum,Adedeji2019,Adedeji2019,Rat,Wistar,1,Female,f-fm-m,Multigenerational,HFD,84,Male,F2,22.19512,1.349753,0.4268293,10,Exact,29.7561,2.313862,0.7317073,10,Exact,Fig 7,"Control(Control), HFD(Treatment)",0.293161708,0.000974499
Triglycerides,Plasma Triglyceride,Barbosa2016,Barbosa2016mfmfM,Rat,SD,1,Male,m-fm-f,Multigenerational,HFD,84,Female,F2,1.1,0.529150262,0.2,7,Estimate,2.3,0.793725393,0.3,7,Estimate,Supp,"GpatCD-CD(Control), GpatHF-HF(Treatment)",0.737598943,0.050071084
Triglycerides,Plasma Triglyceride,Barbosa2016,Barbosa2016mfmfM,Rat,SD,2,Male,m-fm-f,Multigenerational,HFD,84,Male,F2,1.6,0.848528137,0.2,18,Estimate,2.4,0.848528137,0.2,18,Estimate,Supp,"GpatCD-CD(Control), GpatHF-HF(Treatment)",0.405465108,0.022569444
Triglycerides,Plasma Triglyceride,Barbosa2016,Barbosa2016mmfO,Rat,SD,1,Male,m-m-f,One off,Standard,84,Female,F2,1.1,0.529150262,0.2,7,Estimate,0.5,0.264575131,0.1,7,Estimate,Supp,"GpatCD-CD(Control), GpatHF-CD(Treatment)",-0.78845736,0.073057851
Triglycerides,Plasma Triglyceride,Barbosa2016,Barbosa2016mmfO,Rat,SD,2,Male,m-m-f,One off,Standard,84,Male,F2,1.6,0.848528137,0.2,18,Estimate,1.8,0.848528137,0.2,18,Estimate,Supp,"GpatCD-CD(Control), GpatHF-CD(Treatment)",0.117783036,0.027970679
Triglycerides,Plasma Triglyceride,King2013,King2013fmm,Mouse,C57BL/6,1,Female,f-m-m,One off,Standard,180,Male,F2,0.54,0.056568542,0.02,8,Exact,0.63,0.15,0.05,9,Exact,Table 2,mCON/pCON (Control) m/CON/pDIO (Treatment),0.15415068,0.007670558
Triglycerides,Hepatic Triglyceride,King2013,King2013fmm,Mouse,C57BL/6,1,Female,f-m-m,One off,Standard,180,Male,F2,17,3.42928564,1.4,6,Exact,18.2,6.93181073,3.1,5,Exact,Table 2,mCON/pCON (Control) m/CON/pDIO (Treatment),0.06820825,0.035794204
Triglycerides,Plasma Triglyceride,King2013,King2013fmf,Mouse,C57BL/6,2,Female,f-m-f,One off,Standard,180,Female,F2,0.55,0.22627417,0.08,8,Exact,0.48,0.141421356,0.05,8,Exact,Table 2,mCON/pCON (Control) m/CON/pDIO (Treatment),-0.136132174,0.032007719
Triglycerides,Hepatic Triglyceride,King2013,King2013fmf,Mouse,C57BL/6,2,Female,f-m-f,One off,Standard,180,Female,F2,28.1,6.85857128,2.8,6,Exact,25.7,8.818163074,3.6,6,Exact,Table 2,mCON/pCON (Control) m/CON/pDIO (Treatment),-0.089278584,0.029550748
Triglycerides,Plasma Triglyceride,King2013,King2013ffm,Mouse,C57BL/6,3,Female,f-f-m,One off,Standard,180,Male,F2,0.54,0.056568542,0.02,8,Exact,0.65,0.12,0.04,9,Exact,Table 2,mCON/pCON (Control) mDIO/pCON (Treatment),0.185403223,0.005158724
Triglycerides,Hepatic Triglyceride,King2013,King2013ffm,Mouse,C57BL/6,3,Female,f-f-m,One off,Standard,180,Male,F2,17,3.42928564,1.4,6,Exact,16.7,4.409081537,1.8,6,Exact,Table 2,mCON/pCON (Control) mDIO/pCON (Treatment),-0.017804625,0.018399491
Triglycerides,Plasma Triglyceride,King2013,King2013fff,Mouse,C57BL/6,4,Female,f-f-f,One off,Standard,180,Female,F2,0.55,0.22627417,0.08,8,Exact,0.55,0.12,0.04,9,Exact,Table 2,mCON/pCON (Control) mDIO/pCON (Treatment),0,0.026446281
Triglycerides,Hepatic Triglyceride,King2013,King2013fff,Mouse,C57BL/6,4,Female,f-f-f,One off,Standard,180,Female,F2,28.1,6.85857128,2.8,6,Exact,25.9,12.98229564,5.3,6,Exact,Table 2,mCON/pCON (Control) mDIO/pCON (Treatment),-0.081526608,0.051803701
Triglycerides,Plasma Triglyceride,King2013,King2013ffmm,Mouse,C57BL/6,5,Female,f-fm-m,One off,Standard,180,Male,F2,0.54,0.056568542,0.02,8,Exact,0.47,0.09,0.03,9,Exact,Table 2,mCON/pCON (Control) mDIO/pDIO (Treatment),-0.138836445,0.005445984
Triglycerides,Hepatic Triglyceride,King2013,King2013ffmm,Mouse,C57BL/6,5,Female,f-fm-m,One off,Standard,180,Male,F2,17,3.42928564,1.4,6,Exact,17.6,2.906888371,1.3,5,Exact,Table 2,mCON/pCON (Control) mDIO/pDIO (Treatment),0.034685558,0.012237844
Triglycerides,Plasma Triglyceride,King2013,King2013ffmf,Mouse,C57BL/6,5,Female,f-fm-f,One off,Standard,180,Female,F2,0.55,0.22627417,0.08,8,Exact,0.59,0.24,0.08,9,Exact,Table 2,mCON/pCON (Control) mDIO/pDIO (Treatment),0.070204259,0.039542546
Triglycerides,Hepatic Triglyceride,King2013,King2013ffmf,Mouse,C57BL/6,6,Female,f-fm-f,One off,Standard,180,Female,F2,28.1,6.85857128,2.8,6,Exact,18.8,5.633826408,2.3,6,Exact,Table 2,mCON/pCON (Control) mDIO/pDIO (Treatment),-0.401912707,0.024896132
Triglycerides,Plasma Body Triacylglycerol,Lannes2015,Lannes2015,Mouse,C57BL/6,1,Female,f-f-m,One off,Standard,90,Male,F2,86.8,4.583939354,2.05,5,Exact,88,3.711872843,1.66,5,Exact,Table I,SC-F2 (Control) HF-F2 (Treatment),0.013730193,0.000913624
Triglycerides,Liver Triacylglycerol,Lannes2015,Lannes2015,Mouse,C57BL/6,1,Female,f-f-m,One off,Standard,90,Male,F2,2,0.424852916,0.19,5,Exact,2.3,0.223606798,0.1,5,Exact,Table I,SC-F2 (Control) HF-F2 (Treatment),0.139761942,0.010915359
Triglycerides,Serum Triglyceride,Li2012,Li2012a,Mouse,C57BL/6,1,Female,f-f-m,Multigenerational,HFD,90,Male,F2,21.3,5,NA,9,Estimate,32.7,11.6,NA,9,Estimate,Table 1,NCF2 (Control) HFF2(Treatment),0.428668005,0.020104913
Triglycerides,Serum Triglyceride,Masuyama2015,Masuyama2015a,Mouse,ICR,1,Female,f-f-f,Multigenerational,Standard,84,Female,F2,153.03,68.23,19.7,12,Exact,389.39,94.48,27.27,12,Exact,NA,D (Control throughout) A (Treatment),0.933947431,0.021471965
Triglycerides,Serum Triglyceride,Masuyama2015,Masuyama2015a,Mouse,ICR,1,Female,f-f-f,Multigenerational,Standard,288,Female,F2,160.61,47.24,13.64,12,Exact,489.39,136.46,39.39,12,Exact,NA,D (Control throughout) A (Treatment),1.114180652,0.013688473
Triglycerides,Serum Triglyceride,Masuyama2015,Masuyama2015b,Mouse,ICR,1,Female,f-f-f,One off,Standard,84,Female,F2,153.03,68.23,19.7,12,Exact,233.33,68.23,19.7,12,Exact,NA,D (Control) and B (Treatment),0.42181978,0.023691663
Triglycerides,Serum Triglyceride,Masuyama2015,Masuyama2015b,Mouse,ICR,1,Female,f-f-f,One off,Standard,288,Female,F2,160.61,47.24,13.64,12,Exact,289.39,68.23,19.7,12,Exact,NA,D (Control) and B (Treatment),0.588796193,0.011841666
Triglycerides,Serum Triglyceride,Masuyama2015,Masuyama2015c,Mouse,ICR,2,Female,f-f-f,One off,Standard,168,Female,F3,153.96,74.76,21.58,12,Exact,200,74.76,21.58,12,Exact,NA,"II (Their F1 is our F0, and their F4, is our F3) V (Control, their F4 will be our F2)",0.261624538,0.031292919
Triglycerides,Serum Triglyceride,Masuyama2015,Masuyama2015d,Mouse,ICR,2,Female,f-f-f,One off,Standard,168,Female,F2,153.96,74.76,21.58,12,Exact,293.53,99.69,28.78,12,Exact,NA,"III (Treatment, their F2 will be our F0) and V (Control, their F4 will be our F2)",0.64528702,0.02926112
Triglycerides,Serum Triglyceride,Nasu2007,Nasu2007,Rat,Wistar,1,Female,f-f-fm,Multigenerational,HFD,119,Female,F2,10.7,3.5,NA,3,Exact,4.5,0.7,NA,4,Exact,Table 5,C-N F3(Control) C-F F3(Treatment),-0.866166345,0.041714797
Triglycerides,Hepatic Triglyceride,Park2018,Park2018mfmf,Mouse,C57BL/6,1,Male,m-fm-f,One off,Standard,189,Female,F2,41.45,7.44,2.63,8,Estimate,53.29,3.72,1.32,8,Estimate,Fig2,F2 female to CD (Control) F2 female to HFD (treatment),0.251260815,0.004636356
Triglycerides,Hepatic Triglyceride,Park2018,Park2018mfmm,Mouse,C57BL/6,2,Male,m-fm-m,One off,Standard,189,Male,F2,64.47,18.61,6.58,8,Estimate,78.29,11.16,3.95,8,Estimate,Fig2,F2 male to CD (Control) F2 male to HFD (treatment),0.194219882,0.012955629
Triglycerides,Plasma Triglyceride,Sarker2018,Sarker2018fmm,Mouse,C57BL/6,1,Female,f-m-m,One off,Standard,91,Male,F2,84.64,22.39,9.14,6,Exact,110.46,27.25,11.13,6,Exact,Supp,"mCTR (Control), mHFD (Treatment)",0.266246496,0.021805998
Triglycerides,Plasma Triglyceride,Sarker2018,Sarker2018fmmm,Mouse,C57BL/6,2,Female,f-m-m-m,One off,Standard,91,Male,F3,77.47,29.77,12.15,6,Exact,106.71,22.32,9.11,6,Exact,Supp,"mCTR (Control), mHFD (Treatment)",0.32022411,0.031903237
Triglycerides,Plasma Triglyceride,Sarker2018,Sarker2018fmf,Mouse,C57BL/6,3,Female,f-m-f,One off,Standard,91,Female,F2,48.87,18.49,7.55,6,Exact,61.19,29.2,11.92,6,Exact,Supp,"fCTR (Control), fHFD (Treatment)",0.224820066,0.061811862
Triglycerides,Plasma Triglyceride,Sarker2018,Sarker2018fmmf,Mouse,C57BL/6,4,Female,f-m-m-f,One off,Standard,91,Female,F3,89.24,17.67,7.22,6,Exact,63.04,14.88,6.08,6,Exact,Supp,"fCTR (Control), fHFD (Treatment)",-0.347559924,0.015820217
Triglycerides,Serum Triglyceride,Adedeji2019,Adedeji2019,Rat,Wistar,1,Female,f-fm-m,Multigenerational,HFD,84,Male,F2,1.27,1.264911064,0.4,10,Exact,4.4,0.632455532,0.2,10,Exact,Table 3,"Control(Control), HFD(Treatment)",1.24258764,0.101266314
